International_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.eia.gov/beta/international/data/browser/#/?pa=00000000000000000000000000000000000000000000000000000001&c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&tl_id=40-A&vs=INTL.4008-8-AFG-MMTCD.A&ord=CR&vo=0&v=H&end=2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr 22 2019 19:31:02 GMT-0400 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: U.S. Energy Information Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,15.153221269987,7.7657588703473,4.7984563513477,5.395239562231,5.6790346047245,6.001180765622,6.0587518849968,4.892115402205,4.6409713086925,4.0591140746176,4.5374104292389,3.7591210273596,4.2984443118348,5.0152395337074,5.0688411432534,6.1785044975051,6.08667294191,6.7256690709626,6.5378496256295,6.8061726062979,7.541806940174,8.5885903636275,8.9227206505036,9.7434039683363,10.353839745922
,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,899.13289963083,866.71617505723,854.36197811411,836.39148744466,844.03188750841,858.53819735492,848.65890258849,834.47734730779,807.41124062077,820.77167312918,851.35993025832,837.30345477285,838.2947993598,836.98687093016,821.94330725801,840.03058560201,806.52259170575,811.4678539422,764.30814420823,801.74834936733,821.79713861924,828.76442157493,855.68606902733,823.74661677087,826.31271566647,826.4021623891
,"Germany, East",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,500.04381618734,504.80037042407,514.06640996889,517.46081000791,550.78917461241,573.01575154428,563.27584257872,565.47489613098,563.03476500758,551.1296849104,483.06328111284,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,"Germany, West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,828.00077141827,792.86576570345,777.36780462186,760.93951989919,753.37195751648,752.3736705465,774.94468706125,757.00168983352,740.73331976179,717.27744374338,725.70743966361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,2.22666,1.9,2.2,2,2.3,1.9,2.4,2.7,3.1,3.6,3,3,3.4,3.5,3.9,4,4.1,3.8,3.8,4.5,5.3,5.2,5.5,5.9,6.5,6.5,6.7,6.8,7.4,7.5,9.517460338372,11.3192435136,11.383104123111,12.35307576018,12.369712998468,14.957223232153,13.43552687744
,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.48881,0.5,0.5,0.4,0.4,0.8,1.4,1.5,1.9,1.6,1.7,1.7,3.1,3.2,3.2,3.2,3.2,3.2,3.7,3.2,7.3,4,4,4.1,4.3,4.4,4.5,4.6,4.6,4.9,8.9,13.933901940326,14.148076879475,13.044660230642,12.428214539406,12.718255907848,12.894038621082
,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,49.07219030498,48.752042032007,47.550290558024,50.113628943131,50.729278488852,55.401422315945,58.917705202203,63.893338184625,68.486270460076,71.050399247853,74.478447465197,74.3151517463,77.939227851368,78.735183914121,81.12398065446,82.464827734918,85.316326364161,86.098116657652,90.470183549505,90.337170049237,96.259549480311,98.692300915219,98.868129477604,102.57522424426,102.50581995691,102.0893417728,103.06730465783,106.71053380164,103.39114386219,97.60185271834,91.657697478693,88.278755996307,80.900548770993,73.250682102698,73.739683712676,71.454597664263,68.238880290174
,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.005390516362,0.005390516362,0.002241547385,0.002241547385,0.002241547385,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0.83350221858518,0.65697697581106,0.63802156221025,0.56835254304061,0.60876483817082,0.61458852831825
,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.04574,0.05254,0.05828,0.05632,0.05836,0.05954,0.06935,0.07109,0.07745,0.08059,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.27463233563509,0.28634016709041,0.32332734779937,0.27105927166819,0.28343074810192,0.28411368568314
,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.48529,0.7,0.9,0.9,1,0.9,0.9,1.1,1.2,1.3,1.4,1.5,1.4,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.9,1.9,2,2.1,2.2,2.5,2.4,2.1,2.1,2.5138748435549,1.8908891858039,1.8761437037071,1.8206686311264,1.9936421505178,2.0024686687422
,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,3.54373,5,3.8,3.7,1.3,0.6,1.1,0.8,0.8,0.7,1.8,2.1,2.5,3.4,4.8,3.6,3.2,3.7,3.1,3.4,2.9,3.1,2.1,2.4,2,2.1,2.3,2,1.8,1.1,2.7,2.371727463154,2.4146588558198,2.1240916607289,2.059607680799,2.1616066147429,2.0004570467424
,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,4.09952,3.6,3.5,3.7,3.2,3.6,3.2,3.2,3.5,3.6,3.8,3.6,4.4,4.8,5.4,6.1,6.3,7,8.5,8.7354440182272,9.1080309279228,9.9725869096956,10.221544473906,10.264834044743,10.804247183103,10.966440230327,11.011335986749,12.058594677718,10.965683481364,11.694702757253,10.760200863303,11.02841015209,11.188718733615,11.412873711482,12.257040724554,15.679526456662,16.72558524085
,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.81493,0.8,0.8,0.8,0.8,0.7,1.1,1.1,1.1,1.1,1.5,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.3,1.4,1.4,2.8365344270185,2.5809645066805,2.3341762948311,2.4337248091275,2.710562902308,2.7977686949406
,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.08321,0.08304,0.08409,0.08402,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.33337777596191,0.32221754072807,0.36046639491141,0.37416276816316,0.38655892033248,0.3987760982961
,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.42148,1.6,1.3,1.2,1.3,1.4,1.4,1.1,1.1,0.7,0.7,0.8,0.9,1.2,1.2,1,1,1.1,1.4,1.5,1.7,1.7,1.8,1.7,1.5,1.7,1.6,1.6,1.5,1.6,1.6,1.8413715149112,2.0801370061294,2.0286118144537,2.0287613614766,2.0863747946452,2.1347998213528
,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.84969,0.6,0.80135261215657,0.76873608472458,0.77692392963957,0.86318871126336,0.84831491358026,1.2483031645077,1.3961982132223,1.2157893293546,0.73160925601293,0.7826427334295,0.86902961130931,0.6,0.5,0.9,1.1,1.4,1.3,1.5,1.5,1.7,1.7,1.7,1.7,1.8,1.8,2,2,2.2,2.1,2.2243209181197,2.4187792493947,2.6022978930711,2.8666739231972,2.976719546725,3.4110309903671
,Hawaiian Trade Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,6.34246,7.3,6.8,6.4,7.7,7.4,4.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.69779,1.5,1.5,1.6,1.7,1.6,1.7,1.7,2,2.4,2.7,2.7017487061832,2.7014716675662,2.7023572303128,3.0021713358303,3.5021019960216,3.9017078808302,3.8014518514548,4.4017025636884,4.7362752772371,4.6248089066743,5.2954573863492,5.9402840881888,6.0065784191427,7.0196852936469,7.2405789388246,7.2430588526886,8.1537892643148,7.7503108112818,7.0473654305906,7.3571022840955,7.5673416017461,8.1569660455277,8.1121429029232,8.8055375883594,9.6183446993534,9.2891765440025
,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,18.124105358878,19.148853853595,20.448102796685,24.213634709049,26.094717482459,28.409745028693,33.068831809045,36.765860831005,39.825663374575,41.204504653129,43.496692929713,46.315702039788,51.292552835956,54.785356598188,52.067758640137,52.463932661372,51.018322814936,47.393801596562,52.728889494636,61.567167478947,57.813476904511,60.633778219483,66.014237018864,70.41004975837,78.62705331275,81.017587837833,80.268048139637,84.723227107252,79.837735012451,89.905569407868,99.680456673199,94.838574715404,89.288593212165,91.758097077432,88.981630653924,94.768981437672,98.323982107395
,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,77.863858720239,76.658880819937,75.94035486116,75.143623769564,75.207167162741,78.311977358635,71.898156747132,70.354640404297,66.434367920082,66.14439344997,62.004120526466,62.267611304825,57.061962664903,58.17675473194,58.039154991535,57.067354170581,57.834689127847,57.718007936661,55.77300288973,56.204267693985,53.309222417114,55.217571778094,54.612668275117,56.590851647859,56.001120662274,57.861041665437,57.132107039293,55.366451784297,54.052931038973,49.511542088161,49.328449250609,51.40666797788,46.868942178307,44.48643505522,45.780096557632,48.640295359876,49.489057607622
,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.6510990442513,1.548404137172,1.5452482512314,1.6043053603752,1.6838040484255,1.9032304749154,1.9359149154278,2.0710536106113,2.1762233360235,2.287831727369,2.3795061160162,2.1861985700535,2.2996267458096,2.4992460636533,2.5999476949227,2.5431582133548,2.785437205741,2.8501044554964,2.9940166051979,2.9559086511691,3.2354745002284,3.1116232472771,3.2297971986078,3.2072148861774,3.3593257531797,3.3395021791718,3.3921803554255,3.8541395624056,3.6981114451503,3.3480144176198,3.7833471678644,2.4731479410081,2.5128401085433,2.6139081888964,2.6643211667339,2.9419728507751,3.2326568151445
,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,274.53838716594,310.54714803159,326.53422894573,345.40248523778,371.22402518028,397.80985716814,421.90913837657,455.96640159097,495.33610778906,523.40977498309,557.21410920179,590.86801822733,625.81868076496,650.1895544969,691.89389740432,749.18882366942,785.02842423198,821.27485236106,841.7692533997,886.83628938741,917.62072752264,932.92026110795,993.38122765733,1006.9212093091,1100.1456380272,1161.3811427319,1257.9070726747,1347.7385800655,1394.3373069039,1507.8922742328,1613.7534385231,1667.4146794356,1881.4479020233,1951.1469955048,2089.1629612233,2151.1059465624,2154.7616060573
,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,84.857796515067,90.974333633577,91.353203319744,93.005111226361,95.023282600619,103.18019449517,112.70158232454,120.95538552866,129.79467944216,143.06686887681,159.74458740111,176.67587284786,185.84222630477,196.36212775833,203.430541721,215.41088103052,232.3929955501,250.42479373922,241.50059978617,269.76009968004,273.03148619143,270.93760899398,284.8605326986,294.68206682524,302.17859743636,325.24170228285,334.10004080705,346.43961124281,370.42816303185,392.88686857441,438.27898309344,442.08423513913,457.64598220378,478.10101886724,488.42444957249,504.2881168959,513.1493400095
,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,118.80575231762,109.47945613968,135.34035855094,157.68374680798,151.30745569927,160.064700688,165.71001351033,174.02058588829,180.61772609364,194.4523344458,215.35611137233,225.93002540197,234.53289438345,238.52392372773,250.40499921195,261.82374589224,259.31789290287,290.89737330515,295.20654174126,317.50486135301,321.91451479376,346.39579390835,370.33364272142,387.62630072196,408.43404745516,452.28206938655,478.10865248254,489.57321574868,511.63754925259,564.1986259191,567.78491309832,592.47518465673,616.42734038135,614.94405498091,644.09335846654,642.11805003962,638.53859707656
,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,51.667491648,37.309018354,36.725419328,43.134366888,42.534219848,47.123725162,56.181181542,53.048079582,60.115895508,64.68294652,69.525306471795,42.45521517,57.792632479898,66.093511329962,77.30954760304,77.31010310634,77.447126663747,69.893613456537,72.243584915836,74.967863418592,73.909010621473,78.143924258933,79.359220297353,71.978427393325,77.980497606046,95.226434702669,91.548952369256,99.971708252423,104.6201600708,112.96837475851,115.33686999691,117.02140871285,135.17351556095,159.46531000184,154.53599419921,153.70743933734,120.47758972531
,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,21.021209933862,20.464852688895,19.794254411234,19.386239972867,18.633165019892,19.098103729233,23.230449164992,23.208842930542,22.849209534654,23.784642614702,24.791648473017,25.697193834466,26.1489120072,26.717813333365,28.223338614202,29.466830829955,30.834471405646,32.535174768852,35.78214422406,37.365392032724,40.37754557762,42.964759376274,41.866252352516,40.730333906993,42.081721058212,42.781560375888,44.997583059823,44.450785534934,44.286288503219,38.009489752559,38.293754992117,34.818351559616,34.369831022136,33.699995249107,33.613195722108,35.304181900886,37.509782543016
,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,23.483292141911,24.278832141911,25.246869799592,26.012279004753,27.332067967439,25.910273624805,27.550610310195,30.073638990774,31.953776989526,33.508761536155,33.696631497776,35.486149262854,42.552600258893,43.208518120736,44.007354649341,46.316308126698,50.230353558523,53.101750240431,54.627302268044,56.228993194363,59.818784098308,66.842172716343,63.364728102256,64.502612809986,64.819148202805,67.820546403559,67.305360204492,68.230604593469,65.217279231565,66.149968945546,70.592680728561,70.056982847978,76.572086266933,67.787336001101,68.908853212076,71.193053062983,70.442203419862
,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,375.11312692129,367.16333248269,359.07862232862,352.19966727788,351.57732337971,366.98111224482,373.3668911025,393.57156024539,399.17315770761,413.82983148399,417.55804451968,418.63912709446,420.87260145236,413.00540794772,407.86307878805,432.87033076527,427.46205407771,427.59126866848,444.41112025327,442.08973454161,446.26299194817,446.54323773597,453.20538813903,474.77646479611,470.39703790788,473.39895360926,469.98334506909,461.6388919578,452.33865190417,410.83076805147,422.05982515823,422.70875719297,397.37827993341,366.36749193038,349.9004951267,358.73861668445,356.12183726876
,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,7.7863,6.7,5.7,6,5,4.5,4.9,5.2,6.1202057608294,7.0414403258057,7.531337445391,7.8288117252873,8.5666975268424,8.638914605702,8.8338631654947,9.938914605702,10.061646086635,10.169223246946,11.179326127361,11.181851847464,11.15785750648,11.133863165495,11.222263369123,11.214686208812,11.166697526842,11.149017486117,13.080823043318,13.090925923732,12.121234564976,9.3288117252873,8.116183124769,8.5341857843242,7.9389974234545,8.8100523609928,8.6370674309065,8.7623969684432,8.7651323579886
,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,960.47168502443,965.55833908764,921.65745689249,890.38284430951,960.63024512446,951.77988604903,912.75739010772,918.01942564144,987.39796066353,1016.2900443819,1086.3791775035,1103.5461414091,1116.1228867039,1115.0975757116,1162.8677042408,1165.1859239659,1187.6048779958,1195.1609748694,1148.5942425813,1185.0869762302,1199.8327261174,1193.6980119527,1195.7873447763,1256.6960126958,1234.5240950576,1251.585043866,1236.6508022623,1250.6842403552,1199.1641432238,1107.2729548798,1159.4375614801,1198.7631402809,1259.1527969194,1270.840327462,1238.3612851105,1199.6824318523,1202.5188799381
,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,5.20715,6.2,7,7.6,7.8,8.1,9,10,9.3,9.455540924,10.1549760147,9.6549760147,11.294416749,11.39235198079,12.550425258684,13.573899717822,14.532876798753,13.570249282896,14.551932910262,15.551923863791,15.573388303477,15.57296716758,15.612180130676,17.300351899804,17.774165991545,19.066369496898,20.417849488575,19.090289220029,18.615444774546,18.829533977141,19.344869085926,22.224795741365,23.728690033345,23.419921646504,25.144967603796,24.650203333997,24.532098902728
,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,322.24211051782,283.2079622131,269.40810928134,222.59368113398,209.44161953243,180.80105571256,176.75578674925,167.07604252159,171.77501585497,174.88196003301,184.6872255206,186.54519216555,213.53212956232,217.96352826817,229.75066108457,259.33535350554,292.27285085769,250.88514916185,266.82722445764,292.65413244902,290.64841105108,290.76592533531,275.05608841137,268.89765681928,279.28287345103
,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,5.7383446952319,5.6795790906089,5.6937133264595,5.3661666318866,5.2697180635507,5.3802886522599,6.1704505470553,5.3828853029958,5.9235360491821,6.4582839322457,6.5986775250389,5.79890011676,6.4128960557676,6.5583550174723,6.941508146313,7.2076888797527,7.5845932955857,6.9903016039359,7.9350263205223,8.1291075076618,8.7111676438939,8.0113654878995,8.0154174817114,8.3966735847157,9.344568120886,10.185481715096,11.382369955061,11.350919434265,11.349060578905,11.303156480131,12.294655471038,13.614271525703,12.548126191245,13.716118702211,14.176880835505,16.326354197708,17.886577262065
,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.02235,0.02651,0.02656,0.02673,0.0195,0.01952,0.01891,0.02206,0.02206,0.02206,0.02206,0.02612,0.02228,0.02228,0.02228,0.02227,0.02226,0.02226,0.02226,0.02226,0.02544,0.02544,0.03171,0.0317,0.03176,0.03807,0.03805,0.04138,0.04369,0.062365005017746,0.062430114338374,0.058671037120471,0.05771522085574,0.058451770037752,0.058564688890156,0.061743131142403,0.059000012466656
,"Korea, North",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,83.832960194846,87.259927861261,91.478029024079,95.650553947558,98.419213386472,80.026765117927,80.125278374184,77.800597305796,94.195222166889,74.676547616432,75.455687064928,75.820243017491,61.41441520348,70.58757893242,68.642530213455,83.201207634467,81.781429765603,80.748137131772,70.98594467252,84.759533806597,83.744069797181,79.866510448477,78.133133209316,76.841902767507,79.635551557406,76.951673752609,73.184129393607,64.994845256126,70.630553336373,58.348519085223,54.765127351504,36.954249660671,37.919135681837,25.099195550615,28.657478369996,22.00036039113,24.345558474245
,"Korea, South",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,149.90175695708,156.96773351857,158.17415144948,166.37166851135,185.26365610128,193.25584582112,197.13127414264,206.59465673652,231.48702215297,242.73909706309,265.26209626676,289.67386205773,316.65782896349,345.03214018046,360.1095772879,392.2153331693,421.3356669195,447.05520998033,387.80633129771,440.4350037974,464.3770521429,467.00001700285,488.06782298303,502.54369191424,509.16851460777,518.37060937978,512.27573269439,529.39529969531,546.0063436943,551.01841528263,615.61061844446,688.54650723627,695.66277304759,718.82342340785,716.28113272299,731.99118780061,771.09648571149
,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.1805175209198,8.056796013968,8.3352136972664,8.5663581029901,7.9792120349582,8.1453717562454,7.2328060550091,8.4131667214507,8.9380855206114
,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,31.41149512,23.946885484,23.431384564,25.970792852,26.184899636,25.29254712,29.795765146,34.06504602,38.147768774,43.063840538,27.310907262071,42.197806264,23.05004003274,30.5429677638,37.62205069862,39.62205069862,42.621952376071,53.113964974096,56.56608488504,56.859851319618,59.743182986032,57.494335626543,55.968698837187,63.854711527139,67.849813150868,75.132729314818,76.986156182998,75.115785056353,78.279608462144,84.65094346465,85.888964985876,99.468058850274,99.256863412352,96.882266183595,96.880577177683,105.27162450199,98.364696299023
,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,13.590491498551,10.896393864824,8.2553492022919,4.7698484813607,7.3970812561682,7.3646385205844,7.9403379909498,7.5258803265729,7.2725294484038,6.5501843918651,5.8780970109067,5.3996346558874,5.9364203425441,5.6048318689761,5.569913833899,6.1574108576376,6.9320443377257,9.2395924533807,7.4843687304216,7.9827907649822,10.331509595962,9.3661932030675,9.7282323832732,10.033801872604,9.6665884399661
,Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.41480374164963,0.20015970811449,0.20031941622897,0.20047912434346,0.20063883245795,0.2015970956335,0.203194191267,0.2015970956335,0.2015970956335,0.2015970956335,0.2015970956335,0.2015970956335,0.3015970956335,0.3015970956335,0.30014374164963,0.33756533926451,0.38102554951481,0.39601184802147,0.51099814652813,0.54624293282295,0.58148771911777,0.57456255274136,0.6263084512667,0.67102712900465,0.69705978783067,0.69865688346417,0.70025397909766,0.71143364853215,0.67297558567751,0.69166160458944,0.69969659272157,2.5492830179498,2.8117351395606,3.8526954110515,4.0196329790283,9.3699475441353,9.3971130678692
,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,12.532268418985,9.2001707841657,8.5134914819975,9.2605880097294,9.9416805907312,8.4130604372922,8.3152114596465,7.4448808069545,7.4579127800976,7.713863601125,7.4507969774172,7.8235799015119,8.2198232146844,8.6321374146833,9.2738398138724,8.5690414671153,8.080832858977,7.9629701513507,9.108607903786,8.5240576068182,8.2680782323408,8.2252920685186,7.9319323054791,8.2016654443104,8.4179740116791
,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
